title,release-time,genre,historical_drama,adventure,action,crime,fantasy,war,drama,comedy,SF,melo/romance,mystery,thriller,musical,horror,animation,documentry,western,family,show,korea,america,japan,others,national,movie_rating,num_off_screen,screen_share,fsd_num_off_box,num_off_box
잠베지아: 신비한 나무섬의 비밀,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,SouthAfrica,8.7,273,6.8,104840,472692
명탐정 코난 : 화염의 해바라기,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.45,433,9.8,100857,470990
리얼,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.25,970,19.8,208589,470105
페이스메이커,1,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.83,412,11.9,66769,467697
글래스,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.41,837,11.5,136844,466475
마담 뺑덕,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.64,536,13.1,162666,465749
순수의 시대,0,historical_drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.31,546,12.1,131533,465492
락아웃: 익스트림미션,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.48,374,10,79652,462176
라이프,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.19,647,11.3,96491,459421
동네사람들,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.26,731,12.9,110083,459020
노브레싱,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.59,584,16.3,93818,451669
원더풀 고스트,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.62,351,6.7,205695,450374
클라우드 아틀라스,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.23,382,10.9,86101,449071
히든 피겨스,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9.38,448,8.9,52376,448923
명탐정 코난:진홍의 연가,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.79,582,10.5,151202,448381
빅쇼트,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.53,489,8.6,59295,446664
반드시 잡는다,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.45,565,10.5,104600,446379
뽀로로 극장판 컴퓨터 왕국 대모험,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.79,544,9.6,24468,445014
헌츠맨: 윈터스 워,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.61,557,10.8,134122,445009
익스펜더블 2,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.7,393,11.6,85198,444045
밀레니엄 : 여자를 증오한 남자들,1,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,8.09,321,9.3,42985,443889
원라인,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.15,613,11.8,93754,433825
"협녀, 칼의 기억",0,historical_drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.35,572,12.3,182971,431310
창수,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.12,415,9.4,100160,429141
오피스,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.39,425,8.7,109082,428429
스머프: 비밀의 숲,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.56,607,11.2,79770,427764
두 개의 달,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,7,347,9.7,74433,425972
나를 잊지 말아요,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.72,559,9.4,126325,425799
다이버전트,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.79,511,12.5,65493,424041
흥부: 글로 세상을 바꾼 자,1,historical_drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.41,627,10,110452,416303
무뢰한,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.89,482,11.7,94314,414626
늑대소년-확장판,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.65,278,7.5,43688,414083
해피 데스데이 2 유,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7.34,657,10.3,130370,412850
킹 아서: 제왕의 검,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,7.78,588,11.1,120317,412843
주온 : 끝의 시작,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Japan,6.33,394,9.7,86862,410644
극장판 공룡메카드: 타이니소어의 섬,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,9.14,763,10.8,89444,410131
넛잡 2,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.74,526,8.6,54011,407727
니코: 산타비행단의 모험,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Finland,8.4,306,7.1,96141,407264
좋은 친구들,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.8,371,9.6,117988,404456
아메리칸 메이드,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.75,691,11.8,103301,401541
닌자터틀,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.71,479,10.9,105186,400329
판타스틱 4,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,4.23,451,9.3,120729,399667
몬스터 패밀리,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,German,8.3,617,9.8,27499,397633
명탐정 코난 : 이차원의 저격수,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.72,299,7.2,63785,397381
명탐정 코난 : 제로의 집행인,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,9.05,542,9.7,135855,395408
명탐정 코난 : 수평선상의 음모,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.69,316,7.7,59395,389253
피터 래빗,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.76,599,10.4,10089,388300
론 레인저,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.31,401,11.9,91537,387527
내 심장을 쏴라,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.72,452,9.2,104937,387409
나의 독재자,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.42,654,14.9,121474,385934
천재 강아지 미스터 피바디,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.4,533,12.6,14023,385552
언더 워터,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,8.11,518,8.9,58033,384789
크로니클,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.6,324,10.5,72726,383862
보통사람,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.96,621,12.6,85439,383336
소수의견,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.97,398,10.6,76253,383332
대장 김창수,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.91,748,12.7,109958,380581
스토커,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.29,329,8.9,140722,378729
그레이의 50가지 그림자,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.09,512,10.2,130696,364415
홈,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.35,532,12.7,16698,360556
고질라: 킹 오브 몬스터,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.94,923,15.9,120117,359041
클로버필드 10번지,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,America,7.56,575,11.5,100018,356976
경성학교: 사라진 소녀들,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.12,489,12.7,111513,356342
어쌔신 크리드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.07,566,9.8,103287,355913
플립,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9.27,249,4.7,31636,354601
극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.14,489,7,11695,353012
석조저택 살인사건,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.28,539,9.1,115074,351830
싱글라이더,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.31,576,9.1,106872,351276
오즈 그레이트 앤드 파워풀,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.16,425,12,46005,350563
극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.17,275,7.1,97497,348883
7호실,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.55,629,10.4,114369,347790
치외법권,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.95,446,9.5,101831,346483
덤보,0,family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,America,8.93,797,12.7,37017,345521
링컨: 뱀파이어 헌터,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.8,337,10.2,100106,344876
아메리칸 스나이퍼,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.72,308,6.7,44388,344766
러브 유어셀프 인 서울,1,show,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,SouthKorea,9.31,224,3.4,182103,342366
숲속으로,0,musical,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,America,4.93,356,8.1,152685,341882
하이힐,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.77,385,9.8,67974,339844
음치 클리닉,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.91,360,10.5,112595,338168
허스토리,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,9.29,696,12.6,102625,336822
미나문방구,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.05,385,12,113154,334323
극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.62,547,8.9,19570,333082
에베레스트,1,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.58,331,7.7,61282,332180
위자: 저주의 시작,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7.16,467,8.9,48838,331877
무서운 이야기,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,6.68,274,7.6,49180,331760
극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.37,403,8,19083,330665
선 오브 갓,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.97,419,9.5,48226,329029
잭 라이언 : 코드네임 쉐도우,1,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.39,419,8.5,88486,327591
스폰지밥 3D,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.35,357,6.4,55432,325016
희생부활자,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.03,781,15.3,105814,323628
헬보이,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.8,726,10.8,64661,323098
옥자,0,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.45,111,2.3,49479,321550
블레이드 러너 2049,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.99,664,12.6,102911,321018
극적인 하룻밤,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.56,434,8.8,71751,320923
"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.95,406,8.6,73363,320409
아기배달부 스토크,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.74,538,9.7,19448,320353
빅풋 주니어,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Belgium,8.84,437,7.2,44192,318737
도리화가,0,historical_drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.58,563,12.3,90195,317505
레드카펫,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.28,385,8.8,64600,316780
미녀와 야수,0,fantasy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,France,7.72,387,9.3,42995,315348
차이니즈 조디악,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,China,7.83,300,8.6,54673,315305
번 더 스테이지: 더 무비,0,show,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,SouthKorea,9.32,243,4.3,118701,315010
비행기 2: 소방구조대,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,7.93,341,7.8,34369,311456
트루스 오어 데어,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,America,7.16,530,10.3,72410,310956
주피터 어센딩,1,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.01,561,11.8,90347,309729
위대한 소원,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.93,524,11.1,93746,308180
빌리와 용감한 녀석들 2,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,India,7.34,289,7.3,37541,306837
덕구,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,9.42,544,9.7,50448,306126
패딩턴,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,8.59,408,8,52386,305100
포켓몬 더 무비 XY 후파: 광륜의 초마신,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.75,360,6.8,22639,300477
빌리와 용감한 녀석들 3D,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,German,7.18,241,6.5,36683,299434
프랑켄슈타인: 불멸의 영웅,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.22,378,8.6,83947,298983
위험한 관계,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.01,334,10.6,62975,298086
스포트라이트,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.94,320,6.2,38418,297944
구스범스,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.26,515,8.4,66529,297356
로렉스,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.55,463,13,18868,297025
모모와 다락방의 수상한 요괴들,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.11,253,6.9,20077,295189
포인트 브레이크,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.53,409,7.3,67481,294320
미성년,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.35,673,10.5,56428,293258
이스케이프 플랜,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.34,287,6.7,45718,292655
"러브, 로지",0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,7.66,379,8.1,66379,292430
더 그레이,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.66,298,7.9,63599,292217
앨빈과 슈퍼밴드: 악동 어드벤처,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.29,380,7.4,21200,289645
런 올 나이트,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.9,411,8.9,63051,289534
배심원들,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,8.9,784,14.8,71834,288113
혼숨,0,horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,SouthKorea,7.38,498,10.7,57423,288016
기방도령,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.76,625,11.8,101406,286806
커뮤터,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,England,8.1,575,9.7,72618,286042
신데렐라:마법 반지의 비밀,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,6.33,575,8.4,34110,284755
후드,0,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.5,628,10.9,89741,284601
네버엔딩 스토리,1,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,7.43,269,7.4,51057,283449
다이노 타임,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,8.42,430,9,21718,283300
인서전트,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.95,480,11.4,63923,282662
포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.73,480,8.2,17056,282419
오큘러스,0,mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,America,7.43,336,8.2,59751,279488
극장판 안녕 자두야,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,SouthKorea,7.83,523,9.8,96525,278914
사랑에 대한 모든 것,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.95,399,8.6,59381,278015
존 윅 - 리로드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.05,250,3.7,65642,276379
우리는 동물원을 샀다,1,family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,America,8.89,235,7.2,29335,276334
눈의 여왕,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Russia,5.22,316,8.4,20422,274229
목소리의 형태,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.46,466,8.6,96907,272877
짱구는 못말려 극장판: 태풍을 부르는 황금스파이 대작전,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.26,277,8.8,4907,272062
가비,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.85,339,11,60805,270602
롤러코스터,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.46,374,10.3,67244,270148
헨젤과 그레텔: 마녀 사냥꾼 3D,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.6,297,8.2,73567,269510
모털 엔진,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,6.1,661,12.4,72441,268921
파이스토리 : 악당상어 소탕작전,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.71,298,7.5,40602,267373
19곰 테드,1,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.63,248,7.2,40505,266574
백 투 더 비기닝,0,SF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.98,423,7.5,94312,266389
저스틴,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Spain,7.87,332,7.7,88745,266253
투모로우랜드,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.28,435,10.6,45674,265744
나를 차버린 스파이,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8,278,4.9,58967,264766
악질경찰,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.82,833,15.7,65430,262233
스파이 브릿지,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,America,8.43,425,9.4,49375,260721
장고:분노의 추적자,0,western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,America,8.53,342,9.9,51385,260144
함정,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,5.75,445,8.9,80520,257716
명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.29,187,3.5,20494,257381
언브로큰,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.44,401,7.8,54852,256475
기묘한 가족,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.26,625,12,93929,256202
밤의 여왕,0,melo/romance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.88,333,9.4,69734,252475
노벰버 맨,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.47,395,9.1,65042,252444
비밀은 없다,0,thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,6.73,502,9.6,100854,250650
툼스톤,1,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,7.57,378,8.6,52561,242707
명탐정 코난:감벽의 관,1,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Japan,8.41,487,8.2,72475,242164
캡틴 필립스,0,action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,9.05,302,8.7,52055,241514
아이 필 프리티,0,comedy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.58,213,4.1,38564,240148
서약,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.23,314,9.5,54966,239483
미옥,0,crime,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SouthKorea,4.95,635,10.6,94110,238587
하늘을 걷는 남자,0,dramas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,America,8.42,415,8.9,37160,238257
레고 무비,0,animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,America,8.46,317,7,14457,236129
